Image,Path,Class,Target
000000015994.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000015994.jpg,real,1
000000016071.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016071.jpg,real,1
000000016180.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016180.jpg,real,1
000000016188.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016188.jpg,real,1
000000016243.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016243.jpg,real,1
000000016335.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016335.jpg,real,1
000000016578.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016578.jpg,real,1
000000016814.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000016814.jpg,real,1
000000017313.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017313.jpg,real,1
000000017489.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017489.jpg,real,1
000000017585.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017585.jpg,real,1
000000017769.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017769.jpg,real,1
000000017936.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017936.jpg,real,1
000000017967.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000017967.jpg,real,1
000000018048.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000018048.jpg,real,1
000000018127.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000018127.jpg,real,1
000000018359.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000018359.jpg,real,1
000000018555.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000018555.jpg,real,1
000000019387.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000019387.jpg,real,1
000000019916.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000019916.jpg,real,1
000000019957.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000019957.jpg,real,1
000000020213.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000020213.jpg,real,1
000000020434.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000020434.jpg,real,1
000000020464.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000020464.jpg,real,1
000000020576.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000020576.jpg,real,1
000000020777.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000020777.jpg,real,1
000000022142.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000022142.jpg,real,1
000000022879.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000022879.jpg,real,1
000000023134.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000023134.jpg,real,1
000000023140.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000023140.jpg,real,1
000000023587.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000023587.jpg,real,1
000000023603.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000023603.jpg,real,1
000000024195.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000024195.jpg,real,1
000000025481.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000025481.jpg,real,1
000000025535.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000025535.jpg,real,1
000000025758.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000025758.jpg,real,1
000000026002.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026002.jpg,real,1
000000026029.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026029.jpg,real,1
000000026072.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026072.jpg,real,1
000000026362.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026362.jpg,real,1
000000026501.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026501.jpg,real,1
000000026652.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026652.jpg,real,1
000000026809.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026809.jpg,real,1
000000026970.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000026970.jpg,real,1
000000027158.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000027158.jpg,real,1
000000027163.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000027163.jpg,real,1
000000028523.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000028523.jpg,real,1
000000028881.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000028881.jpg,real,1
000000029149.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029149.jpg,real,1
000000029161.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029161.jpg,real,1
000000029224.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029224.jpg,real,1
000000029711.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029711.jpg,real,1
000000029755.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029755.jpg,real,1
000000029891.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029891.jpg,real,1
000000029913.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000029913.jpg,real,1
000000030109.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000030109.jpg,real,1
000000030769.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000030769.jpg,real,1
000000031017.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000031017.jpg,real,1
000000031524.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000031524.jpg,real,1
000000032105.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032105.jpg,real,1
000000032308.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032308.jpg,real,1
000000032364.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032364.jpg,real,1
000000032442.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032442.jpg,real,1
000000032562.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032562.jpg,real,1
000000032575.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032575.jpg,real,1
000000032578.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032578.jpg,real,1
000000032724.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000032724.jpg,real,1
000000033383.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000033383.jpg,real,1
000000033721.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000033721.jpg,real,1
000000033902.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000033902.jpg,real,1
000000034020.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000034020.jpg,real,1
000000034557.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000034557.jpg,real,1
000000034702.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000034702.jpg,real,1
000000034793.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000034793.jpg,real,1
000000034865.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000034865.jpg,real,1
000000035176.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000035176.jpg,real,1
000000035599.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000035599.jpg,real,1
000000035936.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000035936.jpg,real,1
000000035952.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000035952.jpg,real,1
000000036051.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000036051.jpg,real,1
000000036197.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000036197.jpg,real,1
000000036218.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000036218.jpg,real,1
000000036447.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000036447.jpg,real,1
000000036726.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000036726.jpg,real,1
000000037038.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037038.jpg,real,1
000000037158.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037158.jpg,real,1
000000037181.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037181.jpg,real,1
000000037291.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037291.jpg,real,1
000000037549.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037549.jpg,real,1
000000037727.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000037727.jpg,real,1
000000038186.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038186.jpg,real,1
000000038697.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038697.jpg,real,1
000000038840.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038840.jpg,real,1
000000038892.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038892.jpg,real,1
000000038895.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038895.jpg,real,1
000000038955.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038955.jpg,real,1
000000038963.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000038963.jpg,real,1
000000039010.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039010.jpg,real,1
000000039277.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039277.jpg,real,1
000000039447.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039447.jpg,real,1
000000039528.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039528.jpg,real,1
000000039580.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039580.jpg,real,1
000000039900.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000039900.jpg,real,1
000000040248.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000040248.jpg,real,1
000000040335.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000040335.jpg,real,1
000000040418.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000040418.jpg,real,1
000000040746.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000040746.jpg,real,1
000000041231.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000041231.jpg,real,1
000000041251.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000041251.jpg,real,1
000000041293.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000041293.jpg,real,1
000000041458.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000041458.jpg,real,1
000000041781.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000041781.jpg,real,1
000000042069.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000042069.jpg,real,1
000000042336.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000042336.jpg,real,1
000000042960.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000042960.jpg,real,1
000000044204.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000044204.jpg,real,1
000000044953.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000044953.jpg,real,1
000000045094.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000045094.jpg,real,1
000000045097.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000045097.jpg,real,1
000000045830.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000045830.jpg,real,1
000000046155.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000046155.jpg,real,1
000000046212.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000046212.jpg,real,1
000000046327.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000046327.jpg,real,1
000000046345.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000046345.jpg,real,1
000000046385.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000046385.jpg,real,1
000000047175.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000047175.jpg,real,1
000000047548.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000047548.jpg,real,1
000000047654.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000047654.jpg,real,1
000000047780.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000047780.jpg,real,1
000000047942.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000047942.jpg,real,1
000000048035.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000048035.jpg,real,1
000000048658.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000048658.jpg,real,1
000000048665.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000048665.jpg,real,1
000000050161.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000050161.jpg,real,1
000000050753.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000050753.jpg,real,1
000000050827.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000050827.jpg,real,1
000000051119.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051119.jpg,real,1
000000051223.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051223.jpg,real,1
000000051322.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051322.jpg,real,1
000000051639.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051639.jpg,real,1
000000051735.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051735.jpg,real,1
000000051941.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000051941.jpg,real,1
000000052010.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052010.jpg,real,1
000000052109.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052109.jpg,real,1
000000052267.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052267.jpg,real,1
000000052433.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052433.jpg,real,1
000000052435.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052435.jpg,real,1
000000052637.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052637.jpg,real,1
000000052847.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000052847.jpg,real,1
000000053102.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053102.jpg,real,1
000000053454.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053454.jpg,real,1
000000053455.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053455.jpg,real,1
000000053479.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053479.jpg,real,1
000000053490.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053490.jpg,real,1
000000053929.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000053929.jpg,real,1
000000054341.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054341.jpg,real,1
000000054521.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054521.jpg,real,1
000000054718.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054718.jpg,real,1
000000054747.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054747.jpg,real,1
000000054912.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054912.jpg,real,1
000000054959.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000054959.jpg,real,1
000000055594.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000055594.jpg,real,1
000000055618.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000055618.jpg,real,1
000000056040.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000056040.jpg,real,1
000000056158.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000056158.jpg,real,1
000000056849.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000056849.jpg,real,1
000000056892.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000056892.jpg,real,1
000000057339.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000057339.jpg,real,1
000000057571.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000057571.jpg,real,1
000000058099.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058099.jpg,real,1
000000058250.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058250.jpg,real,1
000000058397.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058397.jpg,real,1
000000058522.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058522.jpg,real,1
000000058531.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058531.jpg,real,1
000000058708.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058708.jpg,real,1
000000058838.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000058838.jpg,real,1
000000059738.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000059738.jpg,real,1
000000059949.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000059949.jpg,real,1
000000060639.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000060639.jpg,real,1
000000060677.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000060677.jpg,real,1
000000060856.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000060856.jpg,real,1
000000060859.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000060859.jpg,real,1
000000061308.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000061308.jpg,real,1
000000061697.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000061697.jpg,real,1
000000062151.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062151.jpg,real,1
000000062295.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062295.jpg,real,1
000000062531.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062531.jpg,real,1
000000062540.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062540.jpg,real,1
000000062558.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062558.jpg,real,1
000000062819.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000062819.jpg,real,1
000000063378.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000063378.jpg,real,1
000000063865.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000063865.jpg,real,1
000000063890.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000063890.jpg,real,1
000000063893.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000063893.jpg,real,1
000000064086.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064086.jpg,real,1
000000064141.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064141.jpg,real,1
000000064310.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064310.jpg,real,1
000000064341.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064341.jpg,real,1
000000064440.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064440.jpg,real,1
000000064537.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064537.jpg,real,1
000000064684.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064684.jpg,real,1
000000064693.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064693.jpg,real,1
000000064796.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064796.jpg,real,1
000000064809.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064809.jpg,real,1
000000064933.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000064933.jpg,real,1
000000065124.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000065124.jpg,real,1
000000065197.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000065197.jpg,real,1
000000065208.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000065208.jpg,real,1
000000065490.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000065490.jpg,real,1
000000066508.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066508.jpg,real,1
000000066652.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066652.jpg,real,1
000000066707.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066707.jpg,real,1
000000066821.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066821.jpg,real,1
000000066831.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066831.jpg,real,1
000000066930.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000066930.jpg,real,1
000000067004.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067004.jpg,real,1
000000067084.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067084.jpg,real,1
000000067090.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067090.jpg,real,1
000000067164.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067164.jpg,real,1
000000067420.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067420.jpg,real,1
000000067455.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067455.jpg,real,1
000000067726.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067726.jpg,real,1
000000067729.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067729.jpg,real,1
000000067832.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067832.jpg,real,1
000000067969.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000067969.jpg,real,1
000000068063.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068063.jpg,real,1
000000068211.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068211.jpg,real,1
000000068340.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068340.jpg,real,1
000000068403.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068403.jpg,real,1
000000068637.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068637.jpg,real,1
000000068801.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068801.jpg,real,1
000000068812.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000068812.jpg,real,1
000000069018.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000069018.jpg,real,1
000000069049.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000069049.jpg,real,1
000000069121.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000069121.jpg,real,1
000000069182.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000069182.jpg,real,1
000000069500.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000069500.jpg,real,1
000000070296.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000070296.jpg,real,1
000000070603.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000070603.jpg,real,1
000000071090.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000071090.jpg,real,1
000000071124.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000071124.jpg,real,1
000000071838.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000071838.jpg,real,1
000000072256.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000072256.jpg,real,1
000000072601.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000072601.jpg,real,1
000000072961.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000072961.jpg,real,1
000000073196.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000073196.jpg,real,1
000000073738.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000073738.jpg,real,1
000000073832.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000073832.jpg,real,1
000000073916.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000073916.jpg,real,1
000000074120.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000074120.jpg,real,1
000000074159.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000074159.jpg,real,1
000000074403.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000074403.jpg,real,1
000000074492.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000074492.jpg,real,1
000000074743.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000074743.jpg,real,1
000000075581.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000075581.jpg,real,1
000000075591.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000075591.jpg,real,1
000000075637.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000075637.jpg,real,1
000000075982.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000075982.jpg,real,1
000000076179.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076179.jpg,real,1
000000076292.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076292.jpg,real,1
000000076572.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076572.jpg,real,1
000000076740.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076740.jpg,real,1
000000076753.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076753.jpg,real,1
000000076776.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000076776.jpg,real,1
000000077092.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000077092.jpg,real,1
000000077383.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000077383.jpg,real,1
000000078087.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000078087.jpg,real,1
000000078707.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000078707.jpg,real,1
000000078729.jpg,C://Users/Shreyas/Desktop/Deepfake/TEST/REAL\000000078729.jpg,real,1
